,Province_State,Confirmed,Deaths,Recovered,Active,ISO3,Date
10170,Kansas,766195,7943,,,USA,28.02.2022
10171,Kentucky,1277352,13856,,,USA,28.02.2022
10172,Louisiana,1225637,16606,,,USA,28.02.2022
10173,Maine,226150,2064,,,USA,28.02.2022
10174,Maryland,1002279,14122,,,USA,28.02.2022
10175,Massachusetts,1671292,19644,,,USA,28.02.2022
10176,Michigan,2360399,34505,,,USA,28.02.2022
10177,Minnesota,1413576,12289,,,USA,28.02.2022
10178,Mississippi,789940,12039,,,USA,28.02.2022
10179,Missouri,1401938,19065,,,USA,28.02.2022
10180,Montana,266579,3187,,,USA,28.02.2022
10181,Nebraska,475528,3956,,,USA,28.02.2022
10182,Nevada,683766,9703,,,USA,28.02.2022
10183,New Hampshire,298362,2377,,,USA,28.02.2022
10184,New Jersey,2167515,32915,,,USA,28.02.2022
10185,New Mexico,511434,6919,,,USA,28.02.2022
10186,New York,4925221,67358,,,USA,28.02.2022
10187,North Carolina,2589517,22570,,,USA,28.02.2022
10188,North Dakota,237924,2239,,,USA,28.02.2022
10189,Northern Mariana Islands,9550,30,,,MNP,28.02.2022
10190,Ohio,2653940,38025,,,USA,28.02.2022
10191,Oklahoma,1021595,14612,,,USA,28.02.2022
10192,Oregon,693929,6622,,,USA,28.02.2022
10193,Pennsylvania,2757425,43216,,,USA,28.02.2022
10194,Puerto Rico,473931,4110,,,PRI,28.02.2022
10195,Rhode Island,355925,3412,,,USA,28.02.2022
10196,South Carolina,1461155,16865,,,USA,28.02.2022
10197,South Dakota,235882,2805,,,USA,28.02.2022
10198,Tennessee,2005320,24499,,,USA,28.02.2022
10199,Texas,6591064,84794,,,USA,28.02.2022
10200,Utah,922852,4411,,,USA,28.02.2022
10201,Vermont,112364,598,,,USA,28.02.2022
10202,Virgin Islands,15398,109,,,VIR,28.02.2022
10203,Virginia,1639942,18771,,,USA,28.02.2022
10204,Washington,1423990,11866,,,USA,28.02.2022
10205,West Virginia,490111,6317,,,USA,28.02.2022
10206,Wisconsin,1571997,13297,,,USA,28.02.2022
10207,Wyoming,155101,1736,,,USA,28.02.2022
10208,Alabama,1638348,20932,,,USA,
10209,Alaska,307073,1486,,,USA,
10210,American Samoa,8320,34,,,ASM,
10211,Arizona,2434631,33042,,,USA,
10212,Arkansas,1004752,12980,,,USA,
10213,California,12097613,100726,,,USA,
10214,Colorado,1760491,14106,,,USA,
10215,Connecticut,975241,12145,,,USA,
10216,Delaware,330332,3309,,,USA,
10217,Diamond Princess,49,0,,,USA,
10218,District of Columbia,177504,1427,,,USA,
10219,Florida,7516906,86294,,,USA,
10220,Georgia,3061485,42332,,,USA,
10221,Grand Princess,103,3,,,USA,
10222,Guam,60989,420,,,GUM,
10223,Hawaii,379100,1822,,,USA,
10224,Idaho,518431,5393,,,USA,
10225,Illinois,4062200,41379,,,USA,
10226,Indiana,2043069,26045,,,USA,
10227,Iowa,900343,10671,,,USA,
10228,Kansas,934531,10034,,,USA,
10229,Kentucky,1713220,18094,,,USA,
10230,Louisiana,1566105,18706,,,USA,
10231,Maine,316760,2921,,,USA,
10232,Maryland,1361777,16475,,,USA,
10233,Massachusetts,2216870,24131,,,USA,
10234,Michigan,3057222,42096,,,USA,
10235,Minnesota,1770117,14766,,,USA,
10236,Mississippi,987105,13320,,,USA,
10237,Missouri,1773096,22795,,,USA,
10238,Montana,328668,3651,,,USA,
10239,Nebraska,564355,4879,,,USA,
10240,Nevada,887801,11911,,,USA,
10241,New Hampshire,377435,2993,,,USA,
10242,New Jersey,3042227,35974,,,USA,
10243,New Mexico,669298,9030,,,USA,
10244,New York,6782389,77016,,,USA,
10245,North Carolina,3459600,28346,,,USA,
10246,North Dakota,286765,2463,,,USA,
10247,Northern Mariana Islands,13631,41,,,MNP,
10248,Ohio,3382995,41749,,,USA,
10249,Oklahoma,1284450,17887,,,USA,
10250,Oregon,959393,9335,,,USA,
10251,Pennsylvania,3512545,50168,,,USA,
10252,Puerto Rico,1098242,5796,,,PRI,
10253,Rhode Island,459256,3860,,,USA,
10254,South Carolina,1833731,19532,,,USA,
10255,South Dakota,277651,3175,,,USA,
10256,Tennessee,2512462,29228,,,USA,
10257,Texas,8436255,93168,,,USA,
10258,Utah,1087149,5276,,,USA,
10259,Vermont,151477,910,,,USA,
10260,Virgin Islands,24766,130,,,VIR,
10261,Virginia,2287440,23649,,,USA,
10262,Washington,1924418,15622,,,USA,
10263,West Virginia,639246,7926,,,USA,
10264,Wisconsin,2000868,16316,,,USA,
10265,Wyoming,185159,2002,,,USA,
10266,Alabama,493769,9931,285130.0,198708.0,USA,01.03.2021
10267,Alaska,58681,300,,,USA,01.03.2021
10268,American Samoa,0,0,,,ASM,01.03.2021
10269,Arizona,817821,15979,,,USA,01.03.2021
10270,Arkansas,322509,5250,313002.0,4257.0,USA,01.03.2021
10271,California,3629658,52297,,,USA,01.03.2021
10272,Colorado,445512,6078,,,USA,01.03.2021
10273,Connecticut,282626,7651,,,USA,01.03.2021
10274,Delaware,87080,1422,,,USA,01.03.2021
10275,Diamond Princess,49,0,,,USA,01.03.2021
10276,District of Columbia,40684,1019,29019.0,10646.0,USA,01.03.2021
10277,Florida,1910921,30999,,,USA,01.03.2021
10278,Georgia,1008660,17376,,,USA,01.03.2021
10279,Grand Princess,103,3,,,USA,01.03.2021
10280,Guam,7737,131,7564.0,42.0,GUM,01.03.2021
10281,Hawaii,28381,439,,,USA,01.03.2021
10282,Idaho,171462,1867,94230.0,75365.0,USA,01.03.2021
10283,Illinois,1187839,22759,,,USA,01.03.2021
10284,Indiana,662213,12595,,,USA,01.03.2021
10285,Iowa,336890,5472,315443.0,15975.0,USA,01.03.2021
10286,Kansas,296240,4738,,,USA,01.03.2021
10287,Kentucky,405126,4652,47592.0,352882.0,USA,01.03.2021
10288,Louisiana,430504,9628,408463.0,12413.0,USA,01.03.2021
10289,Maine,44763,703,12805.0,31255.0,USA,01.03.2021
10290,Maryland,382702,7879,9669.0,365154.0,USA,01.03.2021
10291,Massachusetts,582543,13366,494740.0,71659.0,USA,01.03.2021
10292,Michigan,647415,16519,541258.0,89638.0,USA,01.03.2021
10293,Minnesota,485230,6554,471647.0,7029.0,USA,01.03.2021
10294,Mississippi,294994,6681,273437.0,14876.0,USA,01.03.2021
10295,Missouri,563489,8283,,,USA,01.03.2021
10296,Montana,100003,1357,97037.0,1609.0,USA,01.03.2021
10297,Nebraska,200946,2082,155333.0,43531.0,USA,01.03.2021
10298,Nevada,293980,4957,,,USA,01.03.2021
10299,New Hampshire,75588,1170,72055.0,2363.0,USA,01.03.2021
10300,New Jersey,792496,23273,,,USA,01.03.2021
10301,New Mexico,185297,3729,147446.0,34122.0,USA,01.03.2021
10302,New York,1650303,47519,,,USA,01.03.2021
10303,North Carolina,862170,11254,,,USA,01.03.2021
10304,North Dakota,99734,1475,97836.0,541.0,USA,01.03.2021
10305,Northern Mariana Islands,143,2,29.0,112.0,MNP,01.03.2021
10306,Ohio,968874,18720,911474.0,38677.0,USA,01.03.2021
10307,Oklahoma,425946,4478,407665.0,13803.0,USA,01.03.2021
10308,Oregon,155787,2212,,,USA,01.03.2021
10309,Pennsylvania,941357,24011,849275.0,68071.0,USA,01.03.2021
10310,Puerto Rico,100584,2037,90891.0,7656.0,PRI,01.03.2021
10311,Rhode Island,126588,2517,,,USA,01.03.2021
10312,South Carolina,517976,8562,230793.0,278621.0,USA,01.03.2021
10313,South Dakota,112470,1888,108664.0,1918.0,USA,01.03.2021
10314,Tennessee,769219,11421,750755.0,7472.0,USA,01.03.2021
10315,Texas,2697857,43903,2429453.0,221793.0,USA,01.03.2021
10316,Utah,371492,1940,352814.0,16738.0,USA,01.03.2021
10317,Vermont,15284,205,12626.0,2453.0,USA,01.03.2021
10318,Virgin Islands,2646,25,2511.0,110.0,VIR,01.03.2021
10319,Virginia,577174,8783,,,USA,01.03.2021
10320,Washington,340708,4969,,,USA,01.03.2021
10321,West Virginia,132048,2300,122751.0,6997.0,USA,01.03.2021
10322,Wisconsin,617700,7014,550280.0,60406.0,USA,01.03.2021
10323,Wyoming,54471,671,53248.0,552.0,USA,01.03.2021
10324,Alabama,1280351,18287,,,USA,01.03.2022
10325,Alaska,239494,1163,,,USA,01.03.2022
10326,American Samoa,84,0,,,ASM,01.03.2022
10327,Arizona,1976890,27946,,,USA,01.03.2022
10328,Arkansas,820677,10579,,,USA,01.03.2022
10329,California,8986389,85486,,,USA,01.03.2022
10330,Colorado,1410295,12387,,,USA,01.03.2022
10331,Connecticut,723559,10471,,,USA,01.03.2022
10332,Delaware,256656,2711,,,USA,01.03.2022
10333,Diamond Princess,49,0,,,USA,01.03.2022
10334,District of Columbia,134678,1321,,,USA,01.03.2022
10335,Florida,5844096,70247,,,USA,01.03.2022
10336,Georgia,2466525,35529,,,USA,01.03.2022
10337,Grand Princess,103,3,,,USA,01.03.2022
10338,Guam,44846,330,,,GUM,01.03.2022
10339,Hawaii,236269,1334,,,USA,01.03.2022
10340,Idaho,427738,4763,,,USA,01.03.2022
10341,Illinois,3033064,36950,,,USA,01.03.2022
10342,Indiana,1682222,22880,,,USA,01.03.2022
10343,Iowa,754073,9085,,,USA,01.03.2022
10344,Kansas,766218,7943,,,USA,01.03.2022
10345,Kentucky,1280109,13900,,,USA,01.03.2022
10346,Louisiana,1225637,16606,,,USA,01.03.2022
10347,Maine,227332,2065,,,USA,01.03.2022
10348,Maryland,1002634,14135,,,USA,01.03.2022
10349,Massachusetts,1672594,19707,,,USA,01.03.2022
10350,Michigan,2360399,34505,,,USA,01.03.2022
10351,Minnesota,1415652,12311,,,USA,01.03.2022
10352,Mississippi,790168,12100,,,USA,01.03.2022
10353,Missouri,1402690,19242,,,USA,01.03.2022
10354,Montana,267231,3189,,,USA,01.03.2022
10355,Nebraska,475690,3986,,,USA,01.03.2022
10356,Nevada,684031,9715,,,USA,01.03.2022
10357,New Hampshire,298626,2387,,,USA,01.03.2022
10358,New Jersey,2168631,32951,,,USA,01.03.2022
10359,New Mexico,512120,6925,,,USA,01.03.2022
10360,New York,4926708,67409,,,USA,01.03.2022
10361,North Carolina,2590748,22608,,,USA,01.03.2022
10362,North Dakota,238074,2194,,,USA,01.03.2022
10363,Northern Mariana Islands,9724,30,,,MNP,01.03.2022
10364,Ohio,2654991,38054,,,USA,01.03.2022
