PAIS_ISO3,PAIS_NOM,INDICADOR,FECHA,ANY_SEMANA,VALOR,FUENTE_ORIGEN
ESP,Spain,Daily hospital occupancy,22-02-2021,2021-08,15208.0,Surveillance
ESP,Spain,Daily hospital occupancy,24-02-2021,2021-08,13495.0,Surveillance
ESP,Spain,Daily hospital occupancy,25-02-2021,2021-08,12831.0,Surveillance
ESP,Spain,Daily hospital occupancy,26-02-2021,2021-08,12207.0,Surveillance
ESP,Spain,Daily hospital occupancy,01-03-2021,2021-09,11754.0,Surveillance
ESP,Spain,Daily hospital occupancy,02-03-2021,2021-09,11246.0,Surveillance
ESP,Spain,Daily hospital occupancy,03-03-2021,2021-09,10788.0,Surveillance
ESP,Spain,Daily hospital occupancy,04-03-2021,2021-09,10200.0,Surveillance
ESP,Spain,Daily hospital occupancy,05-03-2021,2021-09,9896.0,Surveillance
ESP,Spain,Daily hospital occupancy,08-03-2021,2021-10,9761.0,Surveillance
ESP,Spain,Daily hospital occupancy,09-03-2021,2021-10,9381.0,Surveillance
ESP,Spain,Daily hospital occupancy,10-03-2021,2021-10,9116.0,Surveillance
ESP,Spain,Daily hospital occupancy,11-03-2021,2021-10,8759.0,Surveillance
ESP,Spain,Daily hospital occupancy,12-03-2021,2021-10,8540.0,Surveillance
ESP,Spain,Daily hospital occupancy,15-03-2021,2021-11,8682.0,Surveillance
ESP,Spain,Daily hospital occupancy,16-03-2021,2021-11,8348.0,Surveillance
ESP,Spain,Daily hospital occupancy,17-03-2021,2021-11,8071.0,Surveillance
ESP,Spain,Daily hospital occupancy,18-03-2021,2021-11,7841.0,Surveillance
ESP,Spain,Daily hospital occupancy,22-03-2021,2021-12,8010.0,Surveillance
ESP,Spain,Daily hospital occupancy,23-03-2021,2021-12,7926.0,Surveillance
ESP,Spain,Daily hospital occupancy,24-03-2021,2021-12,7806.0,Surveillance
ESP,Spain,Daily hospital occupancy,25-03-2021,2021-12,7798.0,Surveillance
ESP,Spain,Daily hospital occupancy,26-03-2021,2021-12,7679.0,Surveillance
ESP,Spain,Daily hospital occupancy,29-03-2021,2021-13,8076.0,Surveillance
ESP,Spain,Daily hospital occupancy,30-03-2021,2021-13,8065.0,Surveillance
ESP,Spain,Daily hospital occupancy,31-03-2021,2021-13,8083.0,Surveillance
ESP,Spain,Daily hospital occupancy,01-04-2021,2021-13,7937.0,Surveillance
ESP,Spain,Daily hospital occupancy,03-04-2021,2021-13,8416.0,Surveillance
ESP,Spain,Daily hospital occupancy,05-04-2021,2021-14,8944.0,Surveillance
ESP,Spain,Daily hospital occupancy,06-04-2021,2021-14,9463.0,Surveillance
ESP,Spain,Daily hospital occupancy,07-04-2021,2021-14,9412.0,Surveillance
ESP,Spain,Daily hospital occupancy,08-04-2021,2021-14,9384.0,Surveillance
ESP,Spain,Daily hospital occupancy,09-04-2021,2021-14,9359.0,Surveillance
ESP,Spain,Daily hospital occupancy,12-04-2021,2021-15,10246.0,Surveillance
ESP,Spain,Daily hospital occupancy,13-04-2021,2021-15,9953.0,Surveillance
ESP,Spain,Daily hospital occupancy,14-04-2021,2021-15,9795.0,Surveillance
ESP,Spain,Daily hospital occupancy,15-04-2021,2021-15,9724.0,Surveillance
ESP,Spain,Daily hospital occupancy,16-04-2021,2021-15,9788.0,Surveillance
ESP,Spain,Daily hospital occupancy,19-04-2021,2021-16,10447.0,Surveillance
ESP,Spain,Daily hospital occupancy,20-04-2021,2021-16,10345.0,Surveillance
ESP,Spain,Daily hospital occupancy,21-04-2021,2021-16,10108.0,Surveillance
ESP,Spain,Daily hospital occupancy,22-04-2021,2021-16,10049.0,Surveillance
ESP,Spain,Daily hospital occupancy,23-04-2021,2021-16,9989.0,Country_API
ESP,Spain,Daily hospital occupancy,26-04-2021,2021-17,10380.0,Country_API
ESP,Spain,Daily hospital occupancy,27-04-2021,2021-17,10205.0,Country_API
ESP,Spain,Daily hospital occupancy,28-04-2021,2021-17,9985.0,Country_API
ESP,Spain,Daily hospital occupancy,29-04-2021,2021-17,9787.0,Country_API
ESP,Spain,Daily hospital occupancy,30-04-2021,2021-17,9668.0,Country_API
ESP,Spain,Daily hospital occupancy,03-05-2021,2021-18,9747.0,Country_API
ESP,Spain,Daily hospital occupancy,04-05-2021,2021-18,9592.0,Country_API
ESP,Spain,Daily hospital occupancy,05-05-2021,2021-18,9132.0,Country_API
ESP,Spain,Daily hospital occupancy,06-05-2021,2021-18,8900.0,Country_API
ESP,Spain,Daily hospital occupancy,07-05-2021,2021-18,8605.0,Country_API
ESP,Spain,Daily hospital occupancy,10-05-2021,2021-19,8531.0,Country_API
ESP,Spain,Daily hospital occupancy,11-05-2021,2021-19,8106.0,Country_API
ESP,Spain,Daily hospital occupancy,12-05-2021,2021-19,7696.0,Country_API
ESP,Spain,Daily hospital occupancy,13-05-2021,2021-19,7375.0,Country_API
ESP,Spain,Daily hospital occupancy,14-05-2021,2021-19,7088.0,Country_API
ESP,Spain,Daily hospital occupancy,17-05-2021,2021-20,6923.0,Country_API
ESP,Spain,Daily hospital occupancy,18-05-2021,2021-20,6568.0,Country_API
ESP,Spain,Daily hospital occupancy,19-05-2021,2021-20,6267.0,Country_API
ESP,Spain,Daily hospital occupancy,20-05-2021,2021-20,5950.0,Country_API
ESP,Spain,Daily hospital occupancy,21-05-2021,2021-20,5717.0,Country_API
ESP,Spain,Daily hospital occupancy,24-05-2021,2021-21,5614.0,Country_API
ESP,Spain,Daily hospital occupancy,25-05-2021,2021-21,5412.0,Country_API
ESP,Spain,Daily hospital occupancy,26-05-2021,2021-21,5100.0,Country_API
ESP,Spain,Daily hospital occupancy,27-05-2021,2021-21,4941.0,Country_API
ESP,Spain,Daily hospital occupancy,28-05-2021,2021-21,4813.0,Country_API
ESP,Spain,Daily hospital occupancy,31-05-2021,2021-22,4858.0,Country_API
ESP,Spain,Daily hospital occupancy,01-06-2021,2021-22,4655.0,Country_API
ESP,Spain,Daily hospital occupancy,02-06-2021,2021-22,4471.0,Country_API
ESP,Spain,Daily hospital occupancy,03-06-2021,2021-22,4298.0,Country_API
ESP,Spain,Daily hospital occupancy,04-06-2021,2021-22,4135.0,Country_API
ESP,Spain,Daily hospital occupancy,07-06-2021,2021-23,4114.0,Country_API
ESP,Spain,Daily hospital occupancy,08-06-2021,2021-23,3880.0,Country_API
ESP,Spain,Daily hospital occupancy,09-06-2021,2021-23,3704.0,Country_API
ESP,Spain,Daily hospital occupancy,10-06-2021,2021-23,3566.0,Country_API
ESP,Spain,Daily hospital occupancy,11-06-2021,2021-23,3427.0,Country_API
ESP,Spain,Daily hospital occupancy,14-06-2021,2021-24,3414.0,Country_API
ESP,Spain,Daily hospital occupancy,15-06-2021,2021-24,3251.0,Country_API
ESP,Spain,Daily hospital occupancy,16-06-2021,2021-24,3089.0,Country_API
ESP,Spain,Daily hospital occupancy,17-06-2021,2021-24,2959.0,Country_API
ESP,Spain,Daily hospital occupancy,18-06-2021,2021-24,2856.0,Country_API
ESP,Spain,Daily hospital occupancy,21-06-2021,2021-25,2832.0,Country_API
ESP,Spain,Daily hospital occupancy,22-06-2021,2021-25,2691.0,Country_API
ESP,Spain,Daily hospital occupancy,23-06-2021,2021-25,2504.0,Country_API
ESP,Spain,Daily hospital occupancy,24-06-2021,2021-25,2409.0,Country_API
ESP,Spain,Daily hospital occupancy,25-06-2021,2021-25,2366.0,Country_API
ESP,Spain,Daily hospital occupancy,28-06-2021,2021-26,2495.0,Country_API
ESP,Spain,Daily hospital occupancy,29-06-2021,2021-26,2389.0,Country_Website
ESP,Spain,Daily hospital occupancy,30-06-2021,2021-26,2375.0,Country_Website
ESP,Spain,Daily hospital occupancy,01-07-2021,2021-26,2357.0,Country_Website
ESP,Spain,Daily hospital occupancy,02-07-2021,2021-26,2412.0,Country_Website
ESP,Spain,Daily hospital occupancy,05-07-2021,2021-27,2723.0,Country_Website
ESP,Spain,Daily hospital occupancy,06-07-2021,2021-27,2847.0,Country_Website
ESP,Spain,Daily hospital occupancy,07-07-2021,2021-27,2829.0,Country_Website
ESP,Spain,Daily hospital occupancy,08-07-2021,2021-27,2916.0,Country_Website
ESP,Spain,Daily hospital occupancy,09-07-2021,2021-27,3121.0,Country_Website
ESP,Spain,Daily hospital occupancy,12-07-2021,2021-28,3892.0,Country_Website
ESP,Spain,Daily hospital occupancy,13-07-2021,2021-28,4183.0,Country_Website
ESP,Spain,Daily hospital occupancy,14-07-2021,2021-28,4467.0,Country_Website
ESP,Spain,Daily hospital occupancy,15-07-2021,2021-28,4705.0,Country_Website
ESP,Spain,Daily hospital occupancy,16-07-2021,2021-28,5056.0,Country_Website
ESP,Spain,Daily hospital occupancy,19-07-2021,2021-29,6482.0,Country_Website
ESP,Spain,Daily hospital occupancy,20-07-2021,2021-29,6856.0,Country_Website
ESP,Spain,Daily hospital occupancy,21-07-2021,2021-29,7255.0,Country_Website
ESP,Spain,Daily hospital occupancy,22-07-2021,2021-29,7618.0,Country_Website
ESP,Spain,Daily hospital occupancy,23-07-2021,2021-29,7955.0,Country_Website
ESP,Spain,Daily hospital occupancy,26-07-2021,2021-30,9384.0,Country_Website
ESP,Spain,Daily hospital occupancy,27-07-2021,2021-30,9522.0,Country_Website
ESP,Spain,Daily hospital occupancy,28-07-2021,2021-30,9672.0,Country_Website
ESP,Spain,Daily hospital occupancy,29-07-2021,2021-30,9725.0,Country_Website
ESP,Spain,Daily hospital occupancy,30-07-2021,2021-30,9825.0,Country_Website
ESP,Spain,Daily hospital occupancy,02-08-2021,2021-31,10578.0,Country_Website
ESP,Spain,Daily hospital occupancy,03-08-2021,2021-31,10317.0,Country_Website
ESP,Spain,Daily hospital occupancy,04-08-2021,2021-31,10184.0,Country_Website
ESP,Spain,Daily hospital occupancy,05-08-2021,2021-31,10004.0,Country_Website
ESP,Spain,Daily hospital occupancy,06-08-2021,2021-31,10015.0,Country_Website
ESP,Spain,Daily hospital occupancy,09-08-2021,2021-32,10411.0,Country_Website
ESP,Spain,Daily hospital occupancy,10-08-2021,2021-32,10001.0,Country_Website
ESP,Spain,Daily hospital occupancy,11-08-2021,2021-32,9820.0,Country_Website
ESP,Spain,Daily hospital occupancy,12-08-2021,2021-32,9478.0,Country_Website
ESP,Spain,Daily hospital occupancy,13-08-2021,2021-32,9308.0,Country_Website
ESP,Spain,Daily hospital occupancy,16-08-2021,2021-33,9356.0,Country_Website
ESP,Spain,Daily hospital occupancy,17-08-2021,2021-33,9191.0,Country_Website
ESP,Spain,Daily hospital occupancy,18-08-2021,2021-33,8819.0,Country_Website
ESP,Spain,Daily hospital occupancy,19-08-2021,2021-33,8507.0,Country_Website
ESP,Spain,Daily hospital occupancy,20-08-2021,2021-33,8166.0,Country_Website
ESP,Spain,Daily hospital occupancy,23-08-2021,2021-34,8330.0,Country_Website
ESP,Spain,Daily hospital occupancy,24-08-2021,2021-34,7959.0,Country_Website
ESP,Spain,Daily hospital occupancy,25-08-2021,2021-34,7657.0,Country_Website
ESP,Spain,Daily hospital occupancy,26-08-2021,2021-34,7368.0,Country_Website
ESP,Spain,Daily hospital occupancy,27-08-2021,2021-34,7206.0,Country_Website
ESP,Spain,Daily hospital occupancy,30-08-2021,2021-35,7114.0,Country_Website
ESP,Spain,Daily hospital occupancy,31-08-2021,2021-35,6806.0,Country_Website
ESP,Spain,Daily hospital occupancy,01-09-2021,2021-35,6623.0,Country_Website
ESP,Spain,Daily hospital occupancy,02-09-2021,2021-35,6288.0,Country_Website
ESP,Spain,Daily hospital occupancy,03-09-2021,2021-35,6245.0,Country_Website
ESP,Spain,Daily hospital occupancy,06-09-2021,2021-36,5776.0,Country_Website
ESP,Spain,Daily hospital occupancy,07-09-2021,2021-36,5584.0,Country_Website
ESP,Spain,Daily hospital occupancy,08-09-2021,2021-36,5344.0,Country_Website
ESP,Spain,Daily hospital occupancy,09-09-2021,2021-36,5115.0,Country_Website
ESP,Spain,Daily hospital occupancy,10-09-2021,2021-36,4975.0,Country_Website
ESP,Spain,Daily hospital occupancy,13-09-2021,2021-37,4652.0,Country_Website
ESP,Spain,Daily hospital occupancy,14-09-2021,2021-37,4459.0,Country_Website
ESP,Spain,Daily hospital occupancy,15-09-2021,2021-37,4425.0,Country_Website
ESP,Spain,Daily hospital occupancy,16-09-2021,2021-37,3947.0,Country_Website
ESP,Spain,Daily hospital occupancy,17-09-2021,2021-37,3809.0,Country_Website
ESP,Spain,Daily hospital occupancy,20-09-2021,2021-38,3668.0,Country_Website
ESP,Spain,Daily hospital occupancy,21-09-2021,2021-38,3450.0,Country_Website
ESP,Spain,Daily hospital occupancy,22-09-2021,2021-38,3237.0,Country_Website
ESP,Spain,Daily hospital occupancy,23-09-2021,2021-38,3056.0,Country_Website
ESP,Spain,Daily hospital occupancy,24-09-2021,2021-38,2951.0,Country_Website
ESP,Spain,Daily hospital occupancy,27-09-2021,2021-39,2867.0,Country_Website
ESP,Spain,Daily hospital occupancy,28-09-2021,2021-39,2830.0,Country_Website
ESP,Spain,Daily hospital occupancy,29-09-2021,2021-39,2616.0,Country_Website
ESP,Spain,Daily hospital occupancy,30-09-2021,2021-39,2516.0,Country_Website
ESP,Spain,Daily hospital occupancy,01-10-2021,2021-39,2403.0,Country_Website
ESP,Spain,Daily hospital occupancy,04-10-2021,2021-40,2364.0,Country_Website
ESP,Spain,Daily hospital occupancy,05-10-2021,2021-40,2509.0,Country_Website
ESP,Spain,Daily hospital occupancy,06-10-2021,2021-40,2235.0,Country_Website
ESP,Spain,Daily hospital occupancy,07-10-2021,2021-40,2088.0,Country_Website
ESP,Spain,Daily hospital occupancy,08-10-2021,2021-40,2136.0,Country_Website
ESP,Spain,Daily hospital occupancy,11-10-2021,2021-41,1942.0,Country_Website
ESP,Spain,Daily hospital occupancy,13-10-2021,2021-41,1908.0,Country_Website
ESP,Spain,Daily hospital occupancy,14-10-2021,2021-41,1854.0,Country_Website
ESP,Spain,Daily hospital occupancy,15-10-2021,2021-41,1835.0,Country_Website
ESP,Spain,Daily hospital occupancy,18-10-2021,2021-42,1851.0,Country_Website
ESP,Spain,Daily hospital occupancy,19-10-2021,2021-42,1848.0,Country_Website
ESP,Spain,Daily hospital occupancy,20-10-2021,2021-42,1828.0,Country_Website
ESP,Spain,Daily hospital occupancy,21-10-2021,2021-42,1775.0,Country_Website
ESP,Spain,Daily hospital occupancy,22-10-2021,2021-42,1730.0,Country_Website
ESP,Spain,Daily hospital occupancy,25-10-2021,2021-43,1799.0,Country_Website
ESP,Spain,Daily hospital occupancy,26-10-2021,2021-43,1753.0,Country_Website
ESP,Spain,Daily hospital occupancy,27-10-2021,2021-43,1702.0,Country_Website
ESP,Spain,Daily hospital occupancy,28-10-2021,2021-43,1647.0,Country_Website
ESP,Spain,Daily hospital occupancy,29-10-2021,2021-43,1640.0,Country_Website
ESP,Spain,Daily hospital occupancy,02-11-2021,2021-44,1740.0,Country_Website
ESP,Spain,Daily hospital occupancy,03-11-2021,2021-44,1825.0,Country_Website
ESP,Spain,Daily hospital occupancy,04-11-2021,2021-44,1799.0,Country_Website
ESP,Spain,Daily hospital occupancy,05-11-2021,2021-44,1793.0,Country_Website
ESP,Spain,Daily hospital occupancy,08-11-2021,2021-45,1858.0,Country_Website
ESP,Spain,Daily hospital occupancy,10-11-2021,2021-45,1903.0,Country_Website
ESP,Spain,Daily hospital occupancy,11-11-2021,2021-45,1933.0,Country_Website
ESP,Spain,Daily hospital occupancy,12-11-2021,2021-45,1946.0,Country_Website
ESP,Spain,Daily hospital occupancy,15-11-2021,2021-46,2180.0,Country_Website
ESP,Spain,Daily hospital occupancy,16-11-2021,2021-46,2164.0,Country_Website
ESP,Spain,Daily hospital occupancy,17-11-2021,2021-46,2260.0,Country_Website
ESP,Spain,Daily hospital occupancy,18-11-2021,2021-46,2308.0,Country_Website
ESP,Spain,Daily hospital occupancy,19-11-2021,2021-46,2398.0,Country_Website
ESP,Spain,Daily hospital occupancy,22-11-2021,2021-47,2880.0,Country_Website
ESP,Spain,Daily hospital occupancy,23-11-2021,2021-47,3004.0,Country_Website
ESP,Spain,Daily hospital occupancy,24-11-2021,2021-47,3172.0,Country_Website
ESP,Spain,Daily hospital occupancy,25-11-2021,2021-47,3273.0,Country_Website
ESP,Spain,Daily hospital occupancy,26-11-2021,2021-47,3385.0,Country_Website
ESP,Spain,Daily hospital occupancy,29-11-2021,2021-48,3780.0,Country_Website
ESP,Spain,Daily hospital occupancy,30-11-2021,2021-48,3847.0,Country_Website
ESP,Spain,Daily hospital occupancy,01-12-2021,2021-48,3957.0,Country_Website
ESP,Spain,Daily hospital occupancy,02-12-2021,2021-48,4093.0,Country_Website
ESP,Spain,Daily hospital occupancy,03-12-2021,2021-48,4262.0,Country_Website
ESP,Spain,Daily hospital occupancy,07-12-2021,2021-49,5067.0,Country_Website
ESP,Spain,Daily hospital occupancy,09-12-2021,2021-49,5479.0,Country_Website
ESP,Spain,Daily hospital occupancy,10-12-2021,2021-49,5569.0,Country_Website
ESP,Spain,Daily hospital occupancy,13-12-2021,2021-50,6347.0,Country_Website
ESP,Spain,Daily hospital occupancy,14-12-2021,2021-50,6373.0,Country_Website
ESP,Spain,Daily hospital occupancy,15-12-2021,2021-50,6488.0,Country_Website
ESP,Spain,Daily hospital occupancy,16-12-2021,2021-50,6682.0,Country_Website
ESP,Spain,Daily hospital occupancy,17-12-2021,2021-50,6667.0,Country_Website
ESP,Spain,Daily hospital occupancy,20-12-2021,2021-51,7501.0,Country_Website
ESP,Spain,Daily hospital occupancy,21-12-2021,2021-51,7634.0,Country_Website
ESP,Spain,Daily hospital occupancy,22-12-2021,2021-51,7732.0,Country_Website
ESP,Spain,Daily hospital occupancy,23-12-2021,2021-51,7924.0,Country_Website
ESP,Spain,Daily hospital occupancy,27-12-2021,2021-52,9530.0,Country_Website
ESP,Spain,Daily hospital occupancy,28-12-2021,2021-52,9852.0,Country_Website
ESP,Spain,Daily hospital occupancy,29-12-2021,2021-52,10411.0,Country_Website
ESP,Spain,Daily hospital occupancy,30-12-2021,2021-52,10768.0,Country_Website
ESP,Spain,Daily hospital occupancy,03-01-2022,2022-01,12339.0,Country_Website
ESP,Spain,Daily hospital occupancy,04-01-2022,2022-01,12942.0,Country_Website
ESP,Spain,Daily hospital occupancy,05-01-2022,2022-01,13359.0,Country_Website
ESP,Spain,Daily hospital occupancy,07-01-2022,2022-01,14426.0,Country_Website
ESP,Spain,Daily hospital occupancy,10-01-2022,2022-02,16496.0,Country_Website
ESP,Spain,Daily hospital occupancy,11-01-2022,2022-02,16555.0,Country_Website
ESP,Spain,Daily hospital occupancy,12-01-2022,2022-02,17028.0,Country_Website
ESP,Spain,Daily hospital occupancy,13-01-2022,2022-02,17269.0,Country_Website
ESP,Spain,Daily hospital occupancy,14-01-2022,2022-02,17436.0,Country_Website
ESP,Spain,Daily hospital occupancy,17-01-2022,2022-03,18821.0,Country_Website
ESP,Spain,Daily hospital occupancy,18-01-2022,2022-03,18918.0,Country_Website
ESP,Spain,Daily hospital occupancy,19-01-2022,2022-03,19000.0,Country_Website
ESP,Spain,Daily hospital occupancy,20-01-2022,2022-03,18934.0,Country_Website
ESP,Spain,Daily hospital occupancy,21-01-2022,2022-03,18675.0,Country_Website
ESP,Spain,Daily hospital occupancy,24-01-2022,2022-04,19617.0,Country_Website
ESP,Spain,Daily hospital occupancy,25-01-2022,2022-04,19314.0,Country_Website
ESP,Spain,Daily hospital occupancy,26-01-2022,2022-04,18805.0,Country_Website
ESP,Spain,Daily hospital occupancy,27-01-2022,2022-04,18548.0,Country_Website
ESP,Spain,Daily hospital occupancy,28-01-2022,2022-04,18393.0,Country_Website
ESP,Spain,Daily hospital occupancy,01-04-2022,2022-13,4150.0,Country_Website
ESP,Spain,Daily hospital occupancy,05-04-2022,2022-14,4291.0,Country_Website
ESP,Spain,Daily hospital occupancy,08-04-2022,2022-14,4217.0,Country_Website
ESP,Spain,Daily hospital occupancy,12-04-2022,2022-15,4779.0,Country_Website
ESP,Spain,Daily hospital occupancy,19-04-2022,2022-16,5635.0,Country_Website
ESP,Spain,Daily hospital occupancy,22-04-2022,2022-16,6119.0,Country_Website
ESP,Spain,Daily hospital occupancy,26-04-2022,2022-17,6455.0,Country_Website
ESP,Spain,Daily hospital occupancy,29-04-2022,2022-17,6362.0,Country_Website
ESP,Spain,Daily hospital occupancy,03-05-2022,2022-18,6883.0,Country_Website
ESP,Spain,Daily hospital occupancy,06-05-2022,2022-18,6858.0,Country_Website
ESP,Spain,Daily hospital occupancy,10-05-2022,2022-19,7291.0,Country_Website
ESP,Spain,Daily hospital occupancy,13-05-2022,2022-19,7200.0,Country_Website
ESP,Spain,Daily hospital occupancy,17-05-2022,2022-20,7558.0,Country_Website
ESP,Spain,Daily hospital occupancy,20-05-2022,2022-20,7364.0,Country_Website
ESP,Spain,Daily hospital occupancy,24-05-2022,2022-21,7562.0,Country_Website
ESP,Spain,Daily hospital occupancy,27-05-2022,2022-21,6980.0,Country_Website
ESP,Spain,Daily hospital occupancy,31-05-2022,2022-22,6817.0,Country_Website
ESP,Spain,Daily hospital occupancy,03-06-2022,2022-22,6481.0,Country_Website
ESP,Spain,Daily hospital occupancy,07-06-2022,2022-23,6761.0,Country_Website
ESP,Spain,Daily hospital occupancy,10-06-2022,2022-23,6412.0,Country_Website
ESP,Spain,Daily hospital occupancy,14-06-2022,2022-24,6763.0,Country_Website
ESP,Spain,Daily hospital occupancy,17-06-2022,2022-24,6788.0,Country_Website
ESP,Spain,Daily hospital occupancy,21-06-2022,2022-25,7793.0,Country_Website
ESP,Spain,Daily hospital occupancy,24-06-2022,2022-25,8205.0,Country_Website
ESP,Spain,Daily hospital occupancy,28-06-2022,2022-26,9553.0,Country_Website
ESP,Spain,Daily hospital occupancy,01-07-2022,2022-26,10249.0,Country_Website
ESP,Spain,Daily hospital occupancy,05-07-2022,2022-27,11586.0,Country_Website
ESP,Spain,Daily hospital occupancy,08-07-2022,2022-27,12080.0,Country_Website
ESP,Spain,Daily hospital occupancy,12-07-2022,2022-28,12789.0,Country_Website
ESP,Spain,Daily hospital occupancy,15-07-2022,2022-28,11713.0,Country_Website
ESP,Spain,Daily hospital occupancy,19-07-2022,2022-29,11579.0,Country_Website
ESP,Spain,Daily hospital occupancy,22-07-2022,2022-29,10489.0,Country_Website
ESP,Spain,Daily hospital occupancy,26-07-2022,2022-30,9826.0,Country_Website
ESP,Spain,Daily hospital occupancy,29-07-2022,2022-30,8433.0,Country_Website
ESP,Spain,Daily hospital occupancy,02-08-2022,2022-31,7836.0,Country_Website
ESP,Spain,Daily hospital occupancy,05-08-2022,2022-31,6697.0,Country_Website
ESP,Spain,Daily hospital occupancy,09-08-2022,2022-32,6043.0,Country_Website
ESP,Spain,Daily hospital occupancy,16-08-2022,2022-33,5138.0,Country_Website
ESP,Spain,Daily hospital occupancy,19-08-2022,2022-33,4542.0,Country_Website
ESP,Spain,Daily hospital occupancy,23-08-2022,2022-34,4063.0,Country_Website
ESP,Spain,Daily hospital occupancy,26-08-2022,2022-34,3510.0,Country_Website
ESP,Spain,Daily hospital occupancy,30-08-2022,2022-35,3421.0,Country_Website
ESP,Spain,Daily hospital occupancy,02-09-2022,2022-35,3023.0,Country_Website
ESP,Spain,Daily hospital occupancy,06-09-2022,2022-36,2889.0,Country_Website
ESP,Spain,Daily hospital occupancy,09-09-2022,2022-36,2686.0,Country_Website
ESP,Spain,Daily hospital occupancy,13-09-2022,2022-37,2602.0,Country_Website
ESP,Spain,Daily hospital occupancy,16-09-2022,2022-37,2455.0,Country_Website
ESP,Spain,Daily hospital occupancy,20-09-2022,2022-38,2515.0,Country_Website
ESP,Spain,Daily hospital occupancy,23-09-2022,2022-38,2206.0,Country_Website
ESP,Spain,Daily hospital occupancy,27-09-2022,2022-39,2332.0,Country_Website
ESP,Spain,Daily hospital occupancy,30-09-2022,2022-39,2279.0,Country_Website
ESP,Spain,Daily hospital occupancy,04-10-2022,2022-40,2501.0,Country_Website
ESP,Spain,Daily hospital occupancy,07-10-2022,2022-40,2716.0,Country_Website
ESP,Spain,Daily hospital occupancy,14-10-2022,2022-41,3303.0,Country_Website
ESP,Spain,Daily hospital occupancy,21-10-2022,2022-42,3357.0,Country_Website
ESP,Spain,Daily hospital occupancy,28-10-2022,2022-43,3337.0,Country_Website
ESP,Spain,Daily hospital occupancy,04-11-2022,2022-44,3363.0,Country_Website
ESP,Spain,Daily hospital occupancy,11-11-2022,2022-45,3372.0,Country_Website
ESP,Spain,Daily hospital occupancy,18-11-2022,2022-46,3813.0,Country_Website
ESP,Spain,Daily hospital occupancy,25-11-2022,2022-47,3779.0,Country_Website
ESP,Spain,Daily hospital occupancy,02-12-2022,2022-48,3856.0,Country_Website
ESP,Spain,Daily hospital occupancy,09-12-2022,2022-49,4167.0,Country_Website
ESP,Spain,Daily hospital occupancy,16-12-2022,2022-50,4431.0,Country_Website
ESP,Spain,Daily hospital occupancy,23-12-2022,2022-51,4095.0,Country_Website
ESP,Spain,Daily hospital occupancy,30-12-2022,2022-52,3717.0,Country_Website
ESP,Spain,Daily hospital occupancy,05-01-2023,2023-01,3520.0,Country_Website
ESP,Spain,Daily hospital occupancy,13-01-2023,2023-02,3505.0,Country_Website
ESP,Spain,Daily hospital occupancy,20-01-2023,2023-03,2914.0,Country_Website
ESP,Spain,Daily hospital occupancy,27-01-2023,2023-04,2341.0,Country_Website
ESP,Spain,Daily hospital occupancy,03-02-2023,2023-05,2056.0,Country_Website
ESP,Spain,Daily hospital occupancy,10-02-2023,2023-06,1880.0,Country_Website
ESP,Spain,Daily hospital occupancy,17-02-2023,2023-07,1830.0,Country_Website
ESP,Spain,Daily hospital occupancy,24-02-2023,2023-08,1888.0,Country_Website
ESP,Spain,Daily hospital occupancy,03-03-2023,2023-09,1827.0,Country_Website
ESP,Spain,Daily hospital occupancy,10-03-2023,2023-10,2006.0,Country_Website
ESP,Spain,Daily hospital occupancy,17-03-2023,2023-11,2145.0,Country_Website
ESP,Spain,Daily hospital occupancy,24-03-2023,2023-12,2014.0,Country_Website
ESP,Spain,Daily hospital occupancy,31-03-2023,2023-13,2048.0,Country_Website
ESP,Spain,Daily hospital occupancy,14-04-2023,2023-15,2149.0,Country_Website
ESP,Spain,Daily hospital occupancy,21-04-2023,2023-16,2331.0,Country_Website
ESP,Spain,Daily hospital occupancy,05-05-2023,2023-18,2510.0,Country_Website
ESP,Spain,Daily hospital occupancy,19-05-2023,2023-20,2354.0,Country_Website
ESP,Spain,Daily hospital occupancy,02-06-2023,2023-22,2380.0,Country_Website
ESP,Spain,Daily ICU occupancy,04-10-2020,2020-40,1566.0,TESSy COVID-19 combined sources
ESP,Spain,Daily ICU occupancy,11-10-2020,2020-41,1590.0,TESSy COVID-19 combined sources
ESP,Spain,Daily ICU occupancy,18-10-2020,2020-42,1739.0,TESSy COVID-19 combined sources
ESP,Spain,Daily ICU occupancy,25-10-2020,2020-43,2031.0,TESSy COVID-19 combined sources
ESP,Spain,Daily ICU occupancy,01-11-2020,2020-44,2482.0,TESSy COVID-19 combined sources
ESP,Spain,Daily ICU occupancy,08-11-2020,2020-45,2863.0,TESSy COVID-19 combined sources
ESP,Spain,Daily ICU occupancy,15-11-2020,2020-46,3125.0,TESSy COVID-19 combined sources
ESP,Spain,Daily ICU occupancy,22-11-2020,2020-47,3092.0,TESSy COVID-19 combined sources
ESP,Spain,Daily ICU occupancy,29-11-2020,2020-48,2774.0,TESSy COVID-19 combined sources
ESP,Spain,Daily ICU occupancy,06-12-2020,2020-49,2368.0,TESSy COVID-19 combined sources
ESP,Spain,Daily ICU occupancy,13-12-2020,2020-50,2100.0,TESSy COVID-19 combined sources
ESP,Spain,Daily ICU occupancy,20-12-2020,2020-51,1920.0,TESSy COVID-19 combined sources
